id,doc_name,text,req_doc_id
74-4.3,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,HUB Web Service – Receive Envelope(s),74
74-4.4,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,HUB Web Service – Pull Envelope(s),74
74-4.5,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,HUB Web Service – Get Envelope Tracking status and Under Delivery Envelops,74
74-4.6,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,HUB Orchestrator – Push Envelope(s),74
74-4.7,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,HUB Portal – Troubleshooting console,74
74-5,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,OTHER NONFUNCTIONAL REQUIREMENTS,74
74-5.1,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Performance Requirements,74
74-5.2,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Availability Requirements,74
74-5.3,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Data Life-cycle Requirements,74
74-5.4,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Safety Requirements,74
74-5.5,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Security Requirements,74
74-5.6,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Software Quality Attributes,74
74-5.7,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,Business Rules,74
74-6,Service Requirements Specifications IPPC ePhyto HUB - a transfer service that will facilitate the communication and exchanges of ePhyto certificates between countries,OTHER REQUIREMENTS,74
75-3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,NOTIONS AND CONVENTIONS,75
75-3.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Usage types (services),75
75-3.2.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,DISCOVERY Service,75
75-3.2.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,VIEW Service,75
75-3.2.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,DOWNLOAD Service,75
75-5,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,DATASET REQUIREMENTS,75
75-5.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Overall dataset requirements,75
75-5.1.1.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Use of Sentinel data,75
75-5.1.1.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Data archiving and access to archives,75
75-5.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Overall requirements for CORE datasets,75
75-5.2.1.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Sensor transitions,75
75-5.2.1.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Consistency,75
75-5.2.1.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,"Formats, INSPIRE metadata and File naming",75
75-5.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Dataset requirements for Copernicus Land service over Europe,75
75-5.3.1.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Preserving spectral information,75
75-5.3.1.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Standard Formats,75
75-5.3.1.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Reference Year and Repetitiveness,75
75-5.3.1.4,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Harmonised Cloud Cover delineation,75
75-5.3.1.5,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Unique and single workflow monitoring tool,75
75-5.3.1.6,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Success criteria and remuneration,75
75-5.3.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Optical HR Pan Europe coverage (HR_IMAGE_2015),75
75-5.3.2.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Sensor acquisition characteristics,75
75-5.3.2.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Areas of Interest (AOI),75
75-5.3.2.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Tasking and Acquisition – Objectives,75
75-5.3.2.4,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Acquisition zones,75
75-5.3.2.5,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Acquisition windows,75
75-5.3.2.6,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Acquisition strategy,75
75-5.3.2.7,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Cloud Cover and Haze,75
75-5.3.2.8,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Illumination/Radiometry,75
75-5.3.2.9,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Selection and rejection of scenes,75
75-5.3.2.10,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Processing Levels,75
75-5.3.2.11,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Radiometric and atmospheric correction,75
75-5.3.2.12,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Ortho.rectification,75
75-5.3.2.13,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Data Products,75
75-5.3.2.14,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Delivery,75
75-5.3.2.15,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Licensing (for datasets with restrictive licensing conditions),75
75-5.3.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Optical VHR multispectral and panchromatic coverage over Europe (VHR_IMAGE_2015),75
75-5.3.3.1,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Sensor acquisition characteristics,75
75-5.3.3.2,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Areas of Interest (AOI),75
75-5.3.3.3,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Tasking and Acquisition,75
75-5.3.3.4,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Acquisition windows,75
75-5.3.3.5,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Acquisition Strategy,75
75-5.3.3.6,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Cloud Cover and Haze,75
75-5.3.3.7,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Illumination/Radiometry,75
75-5.3.3.8,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Selection and rejection of scenes,75
75-5.3.3.9,Data Warehouse Requirements – Version 2.0 Copernicus Data Access Specifications of the space-based Earth Observation needs for the period 2014-2020,Processing levels,75
